Store,Dept,Date,Weekly_Sales,IsHoliday
12,97,2010-05-03,2416.09,False
12,97,2010-05-14,2105.82,False
12,97,2010-05-21,2306.87,False
12,97,2010-05-28,2643.29,False
12,97,2010-06-08,2866.02,False
12,97,2010-05-11,2604.68,False
12,98,2010-05-02,1193.17,False
12,98,2010-05-03,899.72,False
12,98,2010-05-14,807.44,False
12,98,2010-05-21,719.42,False
12,98,2010-05-28,879.69,False
12,98,2010-06-08,877.2,False
12,98,2010-05-11,512.84,False
13,1,2010-05-02,46761.9,False
13,1,2010-05-03,34505.07,False
13,1,2010-05-14,33501.17,False
13,1,2010-05-21,32667.51,False
13,1,2010-05-28,35332.42,False
13,1,2010-06-08,32420.69,False
13,1,2010-05-11,54108.64,False
13,2,2010-05-02,75275.87,False
13,2,2010-05-03,77597.26,False
13,2,2010-05-14,71147.9,False
13,2,2010-05-21,72415.83,False
13,2,2010-05-28,72030.75,False
13,2,2010-06-08,79528.58,False
13,2,2010-05-11,72903.92,False
13,3,2010-05-02,21946.62,False
13,3,2010-05-03,18621.56,False
13,3,2010-05-14,15905.28,False
13,3,2010-05-21,15849.97,False
13,3,2010-05-28,16757.63,False
13,3,2010-06-08,49061.8,False
13,3,2010-05-11,16734.4,False
13,4,2010-05-02,42482.68,False
13,4,2010-05-03,41168.21,False
13,4,2010-05-14,37722.3,False
13,4,2010-05-21,39159.46,False
13,4,2010-05-28,40127.7,False
13,4,2010-06-08,44218.99,False
13,4,2010-05-11,41414.66,False
13,5,2010-05-02,53089.8,False
13,5,2010-05-03,51801.69,False
13,5,2010-05-14,40264.18,False
13,5,2010-05-21,36135.74,False
13,5,2010-05-28,41028.85,False
13,5,2010-06-08,40584.96,False
13,5,2010-05-11,82074.14,False
13,6,2010-05-02,7008.52,False
13,6,2010-05-03,8964.56,False
13,6,2010-05-14,12178.06,False
13,6,2010-05-21,8813.64,False
13,6,2010-05-28,8849.05,False
13,6,2010-06-08,9963.36,False
13,6,2010-05-11,6670.35,False
13,7,2010-05-02,35711.89,False
13,7,2010-05-03,43562.7,False
13,7,2010-05-14,47299.04,False
13,7,2010-05-21,50327.14,False
13,7,2010-05-28,50283.23,False
13,7,2010-06-08,47654.69,False
13,7,2010-05-11,42531.94,False
13,8,2010-05-02,40372.38,False
13,8,2010-05-03,38669.87,False
13,8,2010-05-14,33487.64,False
13,8,2010-05-21,34012.74,False
13,8,2010-05-28,35828.7,False
13,8,2010-06-08,35071.44,False
13,8,2010-05-11,37224.88,False
13,9,2010-05-02,26597.1,False
13,9,2010-05-03,28922.35,False
13,9,2010-05-14,40951.21,False
13,9,2010-05-21,43282.7,False
13,9,2010-05-28,52944.31,False
13,9,2010-06-08,59919.48,False
13,9,2010-05-11,24028.4,False
13,10,2010-05-02,22422.77,False
13,10,2010-05-03,25934.84,False
13,10,2010-05-14,25228.02,False
13,10,2010-05-21,24834.75,False
13,10,2010-05-28,31566.21,False
13,10,2010-06-08,31753.04,False
13,10,2010-05-11,24761.68,False
13,11,2010-05-02,21854.91,False
13,11,2010-05-03,23377.03,False
13,11,2010-05-14,16909.74,False
13,11,2010-05-21,19046.44,False
13,11,2010-05-28,16850.02,False
13,11,2010-06-08,23425.16,False
13,11,2010-05-11,19957.14,False
13,12,2010-05-02,6825.17,False
13,12,2010-05-03,8191.17,False
13,12,2010-05-14,7627.63,False
13,12,2010-05-21,8623.78,False
13,12,2010-05-28,8591.21,False
13,12,2010-06-08,8702.63,False
13,12,2010-05-11,6588.53,False
13,13,2010-05-02,51049.68,False
13,13,2010-05-03,53915.97,False
13,13,2010-05-14,42920.05,False
13,13,2010-05-21,44486.31,False
13,13,2010-05-28,44448.46,False
13,13,2010-06-08,49125.69,False
13,13,2010-05-11,49738.81,False
13,14,2010-05-02,26778.0,False
13,14,2010-05-03,26315.1,False
13,14,2010-05-14,29242.12,False
13,14,2010-05-21,22128.72,False
13,14,2010-05-28,25586.71,False
13,14,2010-06-08,21519.84,False
13,14,2010-05-11,24689.11,False
13,16,2010-05-02,3333.44,False
13,16,2010-05-03,8843.08,False
13,16,2010-05-14,49383.18,False
13,16,2010-05-21,53819.79,False
13,16,2010-05-28,41979.71,False
13,16,2010-06-08,26935.8,False
13,16,2010-05-11,4835.28,False
13,17,2010-05-02,22419.66,False
13,17,2010-05-03,21831.5,False
13,17,2010-05-14,20264.29,False
13,17,2010-05-21,16354.53,False
13,17,2010-05-28,18335.66,False
13,17,2010-06-08,18062.58,False
13,17,2010-05-11,17781.13,False
13,18,2010-05-02,7199.22,False
13,18,2010-05-03,1015.03,False
13,18,2010-05-21,-4.0,False
13,18,2010-05-11,33557.53,False
13,19,2010-05-02,3893.71,False
13,19,2010-05-03,4196.63,False
13,19,2010-05-14,3721.38,False
13,19,2010-05-21,3710.03,False
13,19,2010-05-28,4081.85,False
13,19,2010-06-08,3743.94,False
13,19,2010-05-11,4358.32,False
13,20,2010-05-02,12450.8,False
13,20,2010-05-03,11491.88,False
13,20,2010-05-14,10733.76,False
13,20,2010-05-21,9959.9,False
13,20,2010-05-28,9755.42,False
13,20,2010-06-08,10580.85,False
13,20,2010-05-11,6155.97,False
13,21,2010-05-02,8295.62,False
13,21,2010-05-03,9568.96,False
13,21,2010-05-14,11486.19,False
13,21,2010-05-21,8833.73,False
13,21,2010-05-28,10173.59,False
13,21,2010-06-08,9447.81,False
13,21,2010-05-11,8462.28,False
13,22,2010-05-02,20608.32,False
13,22,2010-05-03,19767.12,False
13,22,2010-05-14,14277.68,False
13,22,2010-05-21,14329.0,False
13,22,2010-05-28,15183.38,False
13,22,2010-06-08,17687.16,False
13,22,2010-05-11,13906.17,False
13,23,2010-05-02,25027.07,False
13,23,2010-05-03,25819.0,False
13,23,2010-05-14,27101.66,False
13,23,2010-05-21,26791.71,False
13,23,2010-05-28,26303.25,False
13,23,2010-06-08,31994.52,False
13,23,2010-05-11,27504.9,False
13,24,2010-05-02,9035.84,False
13,24,2010-05-03,11827.51,False
13,24,2010-05-14,7587.27,False
13,24,2010-05-21,7454.35,False
13,24,2010-05-28,7340.09,False
13,24,2010-06-08,13363.52,False
13,24,2010-05-11,9811.09,False
13,25,2010-05-02,9751.48,False
13,25,2010-05-03,14491.5,False
13,25,2010-05-14,15009.0,False
13,25,2010-05-21,14686.0,False
13,25,2010-05-28,14342.2,False
13,25,2010-06-08,14271.36,False
13,25,2010-05-11,12959.44,False
13,26,2010-05-02,13248.53,False
13,26,2010-05-03,15618.71,False
13,26,2010-05-14,10446.36,False
13,26,2010-05-21,11057.22,False
13,26,2010-05-28,10590.8,False
13,26,2010-06-08,11468.43,False
13,26,2010-05-11,14683.48,False
13,27,2010-05-02,3309.0,False
13,27,2010-05-03,2492.0,False
13,27,2010-05-14,1983.0,False
13,27,2010-05-21,1909.0,False
13,27,2010-05-28,1686.5,False
13,27,2010-06-08,2633.47,False
13,27,2010-05-11,3139.29,False
13,28,2010-05-02,1871.32,False
13,28,2010-05-03,2063.75,False
13,28,2010-05-14,1270.01,False
13,28,2010-05-21,1253.92,False
13,28,2010-05-28,1255.9,False
13,28,2010-06-08,923.99,False
13,28,2010-05-11,1687.49,False
13,29,2010-05-02,6225.26,False
13,29,2010-05-03,5922.98,False
13,29,2010-05-14,4743.94,False
13,29,2010-05-21,4426.88,False
13,29,2010-05-28,4154.25,False
13,29,2010-06-08,6051.77,False
13,29,2010-05-11,4378.88,False
13,30,2010-05-02,4762.5,False
13,30,2010-05-03,4861.0,False
13,30,2010-05-14,4702.97,False
13,30,2010-05-21,5063.26,False
13,30,2010-05-28,4796.22,False
13,30,2010-06-08,4767.53,False
13,30,2010-05-11,3336.18,False
13,31,2010-05-02,2640.46,False
13,31,2010-05-03,2907.64,False
13,31,2010-05-14,3141.52,False
13,31,2010-05-21,3161.8,False
13,31,2010-05-28,2954.66,False
13,31,2010-06-08,6566.4,False
13,31,2010-05-11,4162.26,False
13,32,2010-05-02,9837.84,False
13,32,2010-05-03,8850.5,False
13,32,2010-05-14,15094.85,False
13,32,2010-05-21,8159.43,False
13,32,2010-05-28,9674.4,False
13,32,2010-06-08,9133.08,False
13,32,2010-05-11,7720.24,False
13,33,2010-05-02,9995.88,False
13,33,2010-05-03,9957.05,False
13,33,2010-05-14,8495.2,False
13,33,2010-05-21,8091.26,False
13,33,2010-05-28,9186.44,False
13,33,2010-06-08,13528.81,False
13,33,2010-05-11,10833.04,False
13,34,2010-05-02,18465.89,False
13,34,2010-05-03,23213.0,False
13,34,2010-05-14,21451.46,False
13,34,2010-05-21,18892.0,False
13,34,2010-05-28,19398.5,False
13,34,2010-06-08,19923.4,False
13,34,2010-05-11,15791.24,False
13,35,2010-05-02,3521.0,False
13,35,2010-05-03,3374.0,False
13,35,2010-05-14,4124.96,False
13,35,2010-05-21,4245.5,False
13,35,2010-05-28,3461.0,False
13,35,2010-06-08,3788.04,False
13,35,2010-05-11,3345.0,False
13,36,2010-05-02,1247.5,False
13,36,2010-05-03,1582.5,False
13,36,2010-05-14,3809.0,False
13,36,2010-05-21,3486.0,False
13,36,2010-05-28,3613.5,False
13,36,2010-06-08,2428.0,False
13,36,2010-05-11,1057.0,False
13,37,2010-05-02,4268.61,False
13,37,2010-05-03,3783.7,False
13,37,2010-05-14,3160.97,False
13,37,2010-05-21,3154.93,False
13,37,2010-05-28,4188.73,False
13,37,2010-06-08,3973.67,False
13,37,2010-05-11,3216.59,False
13,38,2010-05-02,76828.94,False
13,38,2010-05-03,89883.85,False
13,38,2010-05-14,68095.88,False
13,38,2010-05-21,78074.95,False
13,38,2010-05-28,69454.14,False
13,38,2010-06-08,77150.85,False
13,38,2010-05-11,93743.02,False
13,40,2010-05-02,85645.25,False
13,40,2010-05-03,85470.55,False
13,40,2010-05-14,71315.47,False
13,40,2010-05-21,73471.02,False
13,40,2010-05-28,75415.23,False
13,40,2010-06-08,73623.78,False
13,40,2010-05-11,77294.94,False
13,41,2010-05-02,732.9,False
13,41,2010-05-03,477.0,False
13,41,2010-05-14,856.0,False
13,41,2010-05-21,1227.96,False
13,41,2010-05-28,1113.0,False
13,41,2010-06-08,2052.0,False
13,41,2010-05-11,4588.0,False
13,42,2010-05-02,7636.46,False
13,42,2010-05-03,7278.17,False
13,42,2010-05-14,7376.74,False
13,42,2010-05-21,7060.65,False
13,42,2010-05-28,8680.11,False
13,42,2010-06-08,8083.08,False
13,42,2010-05-11,8337.71,False
13,44,2010-05-02,11263.12,False
13,44,2010-05-03,10412.03,False
13,44,2010-05-14,9690.24,False
13,44,2010-05-21,9158.74,False
13,44,2010-05-28,10231.75,False
13,44,2010-06-08,9774.77,False
13,44,2010-05-11,9702.63,False
13,45,2010-05-02,35.32,False
13,45,2010-05-03,27.85,False
13,45,2010-05-14,14.7,False
13,45,2010-05-21,24.55,False
13,45,2010-05-28,5.82,False
13,45,2010-06-08,11.94,False
13,45,2010-05-11,23.88,False
13,46,2010-05-02,37571.1,False
13,46,2010-05-03,40653.02,False
13,46,2010-05-14,39750.21,False
13,46,2010-05-21,38022.4,False
13,46,2010-05-28,38221.91,False
13,46,2010-06-08,40782.82,False
13,46,2010-05-11,36762.47,False
13,47,2010-05-02,70.0,False
13,48,2010-05-02,925.0,False
13,48,2010-05-03,905.0,False
13,48,2010-05-14,1718.0,False
13,48,2010-05-21,307.0,False
13,48,2010-05-28,1478.0,False
13,48,2010-06-08,520.0,False
13,48,2010-05-11,1988.99,False
13,49,2010-05-02,9688.61,False
13,49,2010-05-03,13805.75,False
13,49,2010-05-14,8164.07,False
13,49,2010-05-21,6515.26,False
13,49,2010-05-28,8854.35,False
13,49,2010-06-08,10101.37,False
13,49,2010-05-11,9311.76,False
13,50,2010-05-02,2945.0,False
13,50,2010-05-03,2164.0,False
13,50,2010-05-14,1108.0,False
13,50,2010-05-21,1226.0,False
13,50,2010-05-28,1375.0,False
13,50,2010-06-08,2269.0,False
13,50,2010-05-11,1846.0,False
13,51,2010-05-02,31.58,False
13,51,2010-05-03,23.38,False
13,51,2010-05-14,6.52,False
13,51,2010-05-21,10.8,False
13,51,2010-05-28,8.68,False
13,51,2010-06-08,6.48,False
13,51,2010-05-11,7.08,False
13,52,2010-05-02,6169.63,False
13,52,2010-05-03,4995.51,False
13,52,2010-05-14,5358.68,False
13,52,2010-05-21,4680.84,False
13,52,2010-05-28,4710.25,False
13,52,2010-06-08,3554.39,False
13,52,2010-05-11,4568.9,False
13,54,2010-05-02,35.0,False
13,54,2010-05-03,278.0,False
13,54,2010-05-14,306.0,False
13,54,2010-05-21,246.0,False
13,54,2010-05-28,446.0,False
13,54,2010-06-08,156.0,False
13,54,2010-05-11,61.84,False
13,55,2010-05-02,23069.69,False
13,55,2010-05-03,20433.41,False
13,55,2010-05-14,15508.36,False
13,55,2010-05-21,19017.49,False
13,55,2010-05-28,17839.5,False
13,55,2010-06-08,14049.4,False
13,55,2010-05-11,18713.03,False
13,56,2010-05-02,1871.94,False
13,56,2010-05-03,2856.91,False
13,56,2010-05-14,26125.93,False
13,56,2010-05-21,25723.67,False
13,56,2010-05-28,21860.09,False
13,56,2010-06-08,3124.43,False
13,56,2010-05-11,868.31,False
13,58,2010-05-02,9555.0,False
13,58,2010-05-03,9514.0,False
13,58,2010-05-14,8669.0,False
13,58,2010-05-21,7681.0,False
13,58,2010-05-28,6653.0,False
13,58,2010-06-08,9505.0,False
13,58,2010-05-11,3373.0,False
13,59,2010-05-02,1472.5,False
13,59,2010-05-03,1207.54,False
13,59,2010-05-14,911.3,False
13,59,2010-05-21,1132.74,False
13,59,2010-05-28,1063.12,False
13,59,2010-06-08,1026.51,False
13,59,2010-05-11,1061.08,False
13,60,2010-05-02,985.6,False
13,60,2010-05-03,1082.4,False
13,60,2010-05-14,827.2,False
13,60,2010-05-21,1054.2,False
13,60,2010-05-28,1038.4,False
13,60,2010-06-08,906.4,False
13,60,2010-05-11,836.0,False
13,67,2010-05-02,17646.3,False
13,67,2010-05-03,12877.14,False
13,67,2010-05-14,30949.82,False
13,67,2010-05-21,15834.74,False
13,67,2010-05-28,18904.09,False
13,67,2010-06-08,13210.63,False
13,67,2010-05-11,11529.95,False
13,71,2010-05-02,16990.6,False
13,71,2010-05-03,10039.71,False
13,71,2010-05-14,8628.0,False
13,71,2010-05-21,8015.92,False
13,71,2010-05-28,9368.39,False
13,71,2010-06-08,11388.3,False
13,71,2010-05-11,5898.48,False
13,72,2010-05-02,123071.3,False
13,72,2010-05-03,87874.48,False
13,72,2010-05-14,67461.42,False
13,72,2010-05-21,58212.53,False
13,72,2010-05-28,60593.84,False
13,72,2010-06-08,63515.23,False
13,72,2010-05-11,75579.35,False
13,74,2010-05-02,31533.3,False
13,74,2010-05-03,32269.25,False
13,74,2010-05-14,28206.51,False
13,74,2010-05-21,26690.07,False
13,74,2010-05-28,27668.84,False
13,74,2010-06-08,35427.81,False
13,74,2010-05-11,29781.11,False
13,78,2010-05-28,12.0,False
13,79,2010-05-02,67129.45,False
13,79,2010-05-03,65682.76,False
13,79,2010-05-14,51415.64,False
13,79,2010-05-21,50770.46,False
13,79,2010-05-28,51413.67,False
13,79,2010-06-08,65631.07,False
13,79,2010-05-11,58644.01,False
13,80,2010-05-02,18369.14,False
13,80,2010-05-03,18224.73,False
13,80,2010-05-14,18248.23,False
13,80,2010-05-21,18603.19,False
13,80,2010-05-28,18352.96,False
13,80,2010-06-08,18874.11,False
13,80,2010-05-11,17777.92,False
13,81,2010-05-02,32015.72,False
13,81,2010-05-03,33062.55,False
13,81,2010-05-14,31860.18,False
13,81,2010-05-21,33035.13,False
13,81,2010-05-28,34271.75,False
13,81,2010-06-08,33639.79,False
13,81,2010-05-11,27195.59,False
13,82,2010-05-02,23472.62,False
13,82,2010-05-03,24989.83,False
13,82,2010-05-14,29889.19,False
13,82,2010-05-21,26255.45,False
13,82,2010-05-28,27362.1,False
13,82,2010-06-08,28219.21,False
13,82,2010-05-11,30436.01,False
13,83,2010-05-02,6138.28,False
13,83,2010-05-03,7174.51,False
13,83,2010-05-14,5406.82,False
13,83,2010-05-21,4701.81,False
13,83,2010-05-28,4953.35,False
13,83,2010-06-08,5067.61,False
13,83,2010-05-11,4279.53,False
13,85,2010-05-02,5020.32,False
13,85,2010-05-03,3877.52,False
13,85,2010-05-14,5909.52,False
13,85,2010-05-21,5610.78,False
13,85,2010-05-28,6755.16,False
13,85,2010-06-08,4827.26,False
13,85,2010-05-11,5008.16,False
13,87,2010-05-02,13482.46,False
13,87,2010-05-03,12130.27,False
13,87,2010-05-14,9299.61,False
13,87,2010-05-21,11939.1,False
13,87,2010-05-28,11874.26,False
13,87,2010-06-08,16350.67,False
13,87,2010-05-11,13296.73,False
13,90,2010-05-02,111718.02,False
13,90,2010-05-03,108390.05,False
13,90,2010-05-14,97519.35,False
13,90,2010-05-21,100797.89,False
13,90,2010-05-28,100811.95,False
13,90,2010-06-08,104029.58,False
13,90,2010-05-11,108259.68,False
13,91,2010-05-02,89955.29,False
13,91,2010-05-03,86624.04,False
13,91,2010-05-14,77545.28,False
13,91,2010-05-21,81225.45,False
13,91,2010-05-28,77246.23,False
13,91,2010-06-08,82134.91,False
13,91,2010-05-11,72768.91,False
13,92,2010-05-02,166872.27,False
13,92,2010-05-03,160382.53,False
13,92,2010-05-14,138404.19,False
13,92,2010-05-21,144417.74,False
13,92,2010-05-28,143909.88,False
13,92,2010-06-08,143407.17,False
13,92,2010-05-11,148631.16,False
13,93,2010-05-02,43732.99,False
13,93,2010-05-03,44339.82,False
13,93,2010-05-14,45842.78,False
13,93,2010-05-21,45260.67,False
13,93,2010-05-28,45140.29,False
13,93,2010-06-08,46707.03,False
13,93,2010-05-11,45513.17,False
13,94,2010-05-02,70677.59,False
13,94,2010-05-03,71558.59,False
13,94,2010-05-14,97962.18,False
13,94,2010-05-21,75143.43,False
13,94,2010-05-28,73688.35,False
13,94,2010-06-08,78950.15,False
13,94,2010-05-11,54617.95,False
13,95,2010-05-02,125740.33,False
13,95,2010-05-03,127070.87,False
13,95,2010-05-14,134313.58,False
13,95,2010-05-21,139589.58,False
13,95,2010-05-28,142639.32,False
13,95,2010-06-08,143416.66,False
13,95,2010-05-11,110010.62,False
13,96,2010-05-02,7508.13,False
13,96,2010-05-03,7620.39,False
13,96,2010-05-14,8061.25,False
13,96,2010-05-21,9749.82,False
13,96,2010-05-28,9222.68,False
13,96,2010-06-08,10050.63,False
13,96,2010-05-11,7696.55,False
13,97,2010-05-02,24823.33,False
13,97,2010-05-03,24505.34,False
13,97,2010-05-14,24945.45,False
13,97,2010-05-21,27066.28,False
13,97,2010-05-28,27043.21,False
13,97,2010-06-08,29214.39,False
13,97,2010-05-11,25326.24,False
13,98,2010-05-02,15204.21,False
13,98,2010-05-03,14791.26,False
13,98,2010-05-14,16229.15,False
13,98,2010-05-21,15481.32,False
13,98,2010-05-28,14996.89,False
13,98,2010-06-08,14136.54,False
13,98,2010-05-11,13518.5,False
14,1,2010-05-02,32842.31,False
14,1,2010-05-03,26460.12,False
14,1,2010-05-14,18637.23,False
14,1,2010-05-21,19438.52,False
14,1,2010-05-28,19387.33,False
14,1,2010-06-08,19255.34,False
14,1,2010-05-11,52501.8,False
14,2,2010-05-02,87917.02,False
14,2,2010-05-03,87081.07,False
14,2,2010-05-14,77685.47,False
14,2,2010-05-21,86069.91,False
14,2,2010-05-28,89096.18,False
14,2,2010-06-08,90670.74,False
14,2,2010-05-11,79431.84,False
14,3,2010-05-02,18487.9,False
14,3,2010-05-03,17385.89,False
14,3,2010-05-14,10739.25,False
14,3,2010-05-21,11475.71,False
14,3,2010-05-28,12752.21,False
14,3,2010-06-08,40735.08,False
14,3,2010-05-11,11057.98,False
14,4,2010-05-02,66912.92,False
14,4,2010-05-03,53594.98,False
14,4,2010-05-14,53128.74,False
14,4,2010-05-21,60128.45,False
14,4,2010-05-28,61288.41,False
14,4,2010-06-08,61959.75,False
14,4,2010-05-11,55131.81,False
14,5,2010-05-02,48040.92,False
14,5,2010-05-03,37936.0,False
14,5,2010-05-14,27994.59,False
14,5,2010-05-21,25335.31,False
14,5,2010-05-28,25140.6,False
14,5,2010-06-08,30643.9,False
14,5,2010-05-11,39793.99,False
14,6,2010-05-02,8992.23,False
14,6,2010-05-03,6277.57,False
14,6,2010-05-14,17875.97,False
14,6,2010-05-21,8275.87,False
14,6,2010-05-28,9489.45,False
14,6,2010-06-08,9148.79,False
14,6,2010-05-11,9253.64,False
14,7,2010-05-02,34413.92,False
14,7,2010-05-03,36133.89,False
14,7,2010-05-14,40240.67,False
14,7,2010-05-21,47293.17,False
14,7,2010-05-28,59880.21,False
14,7,2010-06-08,47388.64,False
14,7,2010-05-11,39107.64,False
14,8,2010-05-02,70627.96,False
14,8,2010-05-03,60248.28,False
14,8,2010-05-14,52476.73,False
14,8,2010-05-21,56498.99,False
14,8,2010-05-28,57673.53,False
14,8,2010-06-08,56616.09,False
14,8,2010-05-11,55850.11,False
14,9,2010-05-02,12532.12,False
14,9,2010-05-03,15502.71,False
14,9,2010-05-14,20976.59,False
14,9,2010-05-21,29121.03,False
14,9,2010-05-28,33724.46,False
14,9,2010-06-08,26006.91,False
14,9,2010-05-11,18614.4,False
14,10,2010-05-02,22663.72,False
14,10,2010-05-03,21065.49,False
14,10,2010-05-14,22339.09,False
14,10,2010-05-21,21453.5,False
14,10,2010-05-28,24763.76,False
14,10,2010-06-08,24420.8,False
14,10,2010-05-11,18879.17,False
14,11,2010-05-02,26324.34,False
14,11,2010-05-03,20528.42,False
14,11,2010-05-14,17683.02,False
14,11,2010-05-21,17249.24,False
14,11,2010-05-28,25673.7,False
14,11,2010-06-08,19495.3,False
14,11,2010-05-11,20191.81,False
14,12,2010-05-02,5567.75,False
14,12,2010-05-03,6414.12,False
14,12,2010-05-14,6379.83,False
14,12,2010-05-21,6489.06,False
14,12,2010-05-28,6340.44,False
14,12,2010-06-08,5943.05,False
14,12,2010-05-11,5807.12,False
14,13,2010-05-02,74119.96,False
14,13,2010-05-03,66861.96,False
14,13,2010-05-14,59406.37,False
14,13,2010-05-21,65775.66,False
14,13,2010-05-28,68413.58,False
14,13,2010-06-08,67628.74,False
14,13,2010-05-11,65310.81,False
14,14,2010-05-02,30831.81,False
14,14,2010-05-03,32925.66,False
14,14,2010-05-14,24158.22,False
14,14,2010-05-21,22623.36,False
14,14,2010-05-28,24595.5,False
14,14,2010-06-08,25638.11,False
14,14,2010-05-11,26300.7,False
14,16,2010-05-02,10433.45,False
14,16,2010-05-03,8046.72,False
14,16,2010-05-14,60508.4,False
14,16,2010-05-21,70886.89,False
14,16,2010-05-28,94224.19,False
14,16,2010-06-08,38436.75,False
14,16,2010-05-11,3590.9,False
14,17,2010-05-02,30625.69,False
14,17,2010-05-03,34429.74,False
14,17,2010-05-14,24816.64,False
14,17,2010-05-21,24361.15,False
14,17,2010-05-28,22818.45,False
14,17,2010-06-08,25993.11,False
14,17,2010-05-11,25263.4,False
14,18,2010-05-02,7722.89,False
14,18,2010-05-03,576.64,False
14,18,2010-05-14,0.1,False
14,18,2010-05-11,16643.34,False
14,19,2010-05-02,74.91,False
14,19,2010-05-03,49.94,False
14,19,2010-05-14,50.94,False
14,19,2010-05-21,102.97,False
14,19,2010-05-28,82.97,False
14,19,2010-06-08,68.0,False
14,19,2010-05-11,717.0,False
14,20,2010-05-02,13731.35,False
14,20,2010-05-03,15031.72,False
14,20,2010-05-14,11060.82,False
14,20,2010-05-21,13047.35,False
14,20,2010-05-28,15469.45,False
14,20,2010-06-08,14214.1,False
14,20,2010-05-11,10846.76,False
14,21,2010-05-02,10816.16,False
14,21,2010-05-03,10910.6,False
14,21,2010-05-14,8572.62,False
14,21,2010-05-21,8658.12,False
14,21,2010-05-28,9042.78,False
14,21,2010-06-08,10153.63,False
14,21,2010-05-11,8643.59,False
14,22,2010-05-02,22073.35,False
14,22,2010-05-03,24663.97,False
14,22,2010-05-14,13592.27,False
14,22,2010-05-21,16462.2,False
14,22,2010-05-28,16427.96,False
14,22,2010-06-08,20522.46,False
14,22,2010-05-11,20089.5,False
14,23,2010-05-02,29962.15,False
14,23,2010-05-03,32773.59,False
14,23,2010-05-14,31471.16,False
14,23,2010-05-21,36183.41,False
14,23,2010-05-28,41974.59,False
14,23,2010-06-08,34504.56,False
14,23,2010-05-11,41415.69,False
14,24,2010-05-02,6816.34,False
14,24,2010-05-03,9802.8,False
14,24,2010-05-14,7647.51,False
14,24,2010-05-21,9791.96,False
14,24,2010-05-28,11086.94,False
14,24,2010-06-08,9908.42,False
14,24,2010-05-11,9616.01,False
14,25,2010-05-02,19648.5,False
14,25,2010-05-03,12500.75,False
14,25,2010-05-14,14321.75,False
14,25,2010-05-21,14967.25,False
14,25,2010-05-28,15357.24,False
14,25,2010-06-08,12618.75,False
14,25,2010-05-11,15636.46,False
14,26,2010-05-02,12480.71,False
14,26,2010-05-03,14020.69,False
14,26,2010-05-14,12485.35,False
14,26,2010-05-21,13272.47,False
14,26,2010-05-28,12060.11,False
14,26,2010-06-08,11413.09,False
14,26,2010-05-11,17924.4,False
14,27,2010-05-02,3431.0,False
14,27,2010-05-03,3285.5,False
14,27,2010-05-14,2728.5,False
14,27,2010-05-21,2446.5,False
14,27,2010-05-28,2211.5,False
14,27,2010-06-08,2599.84,False
14,27,2010-05-11,3236.9,False
14,28,2010-05-02,1426.9,False
14,28,2010-05-03,1728.8,False
14,28,2010-05-14,1388.91,False
14,28,2010-05-21,1380.52,False
14,28,2010-05-28,1361.07,False
14,28,2010-06-08,557.45,False
14,28,2010-05-11,1914.04,False
14,29,2010-05-02,10006.94,False
14,29,2010-05-03,11007.7,False
14,29,2010-05-14,11514.75,False
14,29,2010-05-21,9716.75,False
14,29,2010-05-28,9671.91,False
14,29,2010-06-08,12221.57,False
14,29,2010-05-11,10968.06,False
14,30,2010-05-02,7843.5,False
14,30,2010-05-03,9653.0,False
14,30,2010-05-14,8845.17,False
14,30,2010-05-21,8116.95,False
14,30,2010-05-28,8939.78,False
14,30,2010-06-08,9887.96,False
14,30,2010-05-11,5800.94,False
14,31,2010-05-02,3798.4,False
14,31,2010-05-03,2772.0,False
14,31,2010-05-14,2632.84,False
14,31,2010-05-21,2228.84,False
14,31,2010-05-28,2634.92,False
14,31,2010-06-08,5015.83,False
14,31,2010-05-11,4136.19,False
14,32,2010-05-02,11560.21,False
14,32,2010-05-03,12635.69,False
14,32,2010-05-14,20189.53,False
14,32,2010-05-21,11571.57,False
14,32,2010-05-28,10550.76,False
14,32,2010-06-08,12681.92,False
14,32,2010-05-11,10573.22,False
14,33,2010-05-02,7836.99,False
14,33,2010-05-03,9053.49,False
14,33,2010-05-14,8133.5,False
14,33,2010-05-21,10393.5,False
14,33,2010-05-28,12094.5,False
14,33,2010-06-08,10266.66,False
14,33,2010-05-11,8594.88,False
14,34,2010-05-02,21866.5,False
14,34,2010-05-03,26506.5,False
14,34,2010-05-14,27223.94,False
14,34,2010-05-21,28790.88,False
14,34,2010-05-28,34915.5,False
14,34,2010-06-08,22672.5,False
14,34,2010-05-11,23959.82,False
14,35,2010-05-02,2974.0,False
14,35,2010-05-03,3512.0,False
14,35,2010-05-14,4251.0,False
14,35,2010-05-21,4487.0,False
14,35,2010-05-28,5580.0,False
14,35,2010-06-08,2939.0,False
14,35,2010-05-11,3995.0,False
14,36,2010-05-02,921.0,False
14,36,2010-05-03,2122.0,False
14,36,2010-05-14,4523.5,False
14,36,2010-05-21,6811.0,False
14,36,2010-05-28,8291.5,False
14,36,2010-06-08,1247.0,False
14,36,2010-05-11,3159.5,False
14,38,2010-05-02,129530.62,False
14,38,2010-05-03,116816.6,False
14,38,2010-05-14,123786.2,False
14,38,2010-05-21,103102.18,False
14,38,2010-05-28,104674.56,False
14,38,2010-06-08,113249.84,False
14,38,2010-05-11,114988.43,False
